# nu	S_nu		dS_nu		var	Nsource
# GHz	mJy		mJy		mJy	---
240.00	nan		nan		nan	0
240.40	nan		nan		nan	0
240.80	nan		nan		nan	0
241.20	nan		nan		nan	0
418.03	-4.7584E-03	8.4385E-02	1.30242E+00	30
418.73	-6.024E-02	8.3187E-02	1.02206E+00	30
419.43	2.3916E-02	8.4694E-02	9.09664E-01	30
420.13	-5.3343E-02	8.6177E-02	1.25129E+00	31
420.83	-1.6289E-02	8.2517E-02	9.01452E-01	32
421.53	5.4205E-02	8.4431E-02	9.13404E-01	32
422.23	9.3765E-02	8.5226E-02	1.18577E+00	32
422.94	-5.5759E-02	8.6182E-02	1.27125E+00	32
423.64	-4.7033E-02	8.5189E-02	1.35662E+00	31
424.35	5.2888E-02	8.5621E-02	9.66709E-01	31
425.06	-1.2615E-01	8.6255E-02	9.61266E-01	31
425.77	-8.2954E-03	8.7442E-02	1.30017E+00	32
426.48	-9.8257E-02	8.8629E-02	1.08835E+00	32
427.19	-8.4228E-02	8.9032E-02	8.19303E-01	32
427.90	1.2051E-02	9.1926E-02	1.12764E+00	32
428.61	2.2243E-02	9.3479E-02	7.14721E-01	32
429.33	1.5421E-01	9.4683E-02	1.07814E+00	32
430.05	1.4005E-01	9.4746E-02	9.2896E-01	32
430.76	-4.7982E-02	9.6849E-02	9.39685E-01	33
431.48	-2.1932E-01	9.4068E-02	1.44597E+00	33
432.20	1.0378E-01	9.3058E-02	8.99986E-01	33
432.92	5.1592E-02	9.2801E-02	9.94456E-01	33
433.64	-1.5855E-01	9.205E-02	9.72534E-01	33
434.37	3.3695E-02	9.2656E-02	1.03578E+00	33
435.09	2.37E-01	9.4293E-02	1.40354E+00	32
435.82	-5.5219E-02	9.5054E-02	7.83706E-01	31
436.54	7.2394E-02	9.5503E-02	8.65326E-01	31
437.27	-1.9554E-03	9.4672E-02	9.00511E-01	31
438.00	-1.7061E-01	9.4199E-02	8.12588E-01	31
438.73	-2.1555E-02	9.6617E-02	9.82885E-01	31
439.46	2.2182E-01	9.7152E-02	9.27529E-01	31
440.20	-1.9891E-02	9.8092E-02	1.22163E+00	32
440.93	4.6322E-01	9.7742E-02	1.64803E+00	33
441.67	-7.0224E-02	9.7665E-02	1.52852E+00	33
442.40	-6.8465E-02	9.7057E-02	1.20596E+00	33
443.14	2.918E-01	9.7528E-02	9.26434E-01	34
443.88	1.958E-01	9.7911E-02	7.32621E-01	34
444.62	3E-02	1.0049E-01	1.34907E+00	35
445.36	4.0036E-02	1.0015E-01	1.37212E+00	35
446.10	2.2072E-01	1.0025E-01	9.0521E-01	36
446.85	2.5359E-01	1.0225E-01	8.19249E-01	37
447.59	-3.4027E-02	1.0908E-01	1.09368E+00	36
448.34	2.5642E-02	1.094E-01	8.79456E-01	36
449.09	-3.985E-02	1.0943E-01	1.09569E+00	36
449.84	-6.6422E-02	1.0751E-01	8.57368E-01	37
450.59	-1.897E-01	1.0185E-01	1.41438E+00	37
451.34	9.7604E-02	1.0173E-01	1.19374E+00	37
452.09	-7.4607E-02	1.0675E-01	1.1324E+00	36
452.85	9.2853E-02	1.0849E-01	1.51744E+00	36
453.60	5.5904E-01	1.0862E-01	1.22016E+00	36
454.36	1.7938E-01	1.0748E-01	1.41634E+00	36
